Year,Sex,Name,Count
1991,Boy,Brendon,129
1991,Boy,Brendyn,5
1991,Boy,Brennan,136
1991,Boy,Brennen,24
1991,Boy,Brennon,10
1991,Boy,Brent,321
1991,Boy,Brenton,15
1991,Boy,Bret,40
1991,Boy,Brett,698
1991,Boy,Bretton,9
1991,Boy,Brian,680
1991,Boy,Briar,7
1991,Boy,Brice,7
1991,Boy,Brock,153
1991,Boy,Brodie,61
1991,Boy,Brody,90
1991,Boy,Brogan,6
1991,Boy,Bronson,25
1991,Boy,Brook,15
1991,Boy,Brooke,6
1991,Boy,Brooks,6
1991,Boy,Bruce,112
1991,Boy,Bruno,140
1991,Boy,Bryan,360
1991,Boy,Bryant,11
1991,Boy,Bryar,5
1991,Boy,Bryce,195
1991,Boy,Bryden,11
1991,Boy,Brydon,13
1991,Boy,Bryn,21
1991,Boy,Bryon,12
1991,Boy,Bryson,19
1991,Boy,Bryton,17
1991,Boy,Buddy,5
1991,Boy,Burke,7
1991,Boy,Burton,5
1991,Boy,Byron,56
1991,Boy,Cain,5
1991,Boy,Calder,5
1991,Boy,Cale,32
1991,Boy,Caleb,171
1991,Boy,Calen,6
1991,Boy,Calin,6
1991,Boy,Callum,43
1991,Boy,Calum,16
1991,Boy,Calvin,191
1991,Boy,Cam,7
1991,Boy,Camden,5
1991,Boy,Cameron,721
1991,Boy,Camille,23
1991,Boy,Camilo,14
1991,Boy,Campbell,10
1991,Boy,Camron,5
1991,Boy,Carey,12
1991,Boy,Carl,330
1991,Boy,Carl-Olivier,5
1991,Boy,Carlin,15
1991,Boy,Carlo,33
1991,Boy,Carlos,100
1991,Boy,Carlton,5
1991,Boy,Carmelo,6
1991,Boy,Carmen,7
1991,Boy,Carmine,8
1991,Boy,Carol,6
1991,Boy,Carson,122
1991,Boy,Carter,79
1991,Boy,Cary,8
1991,Boy,Casey,117
1991,Boy,Casimir,5
1991,Boy,Cass,7
1991,Boy,Cassidy,13
1991,Boy,Catherine,6
1991,Boy,Catlin,29
1991,Boy,Cavan,5
1991,Boy,Cayle,5
1991,Boy,Cecil,9
1991,Boy,Cederick,5
1991,Boy,Cedric,223
1991,Boy,Cedrick,83
1991,Boy,Cedrik,43
1991,Boy,Cesar,13
1991,Boy,Cesare,5
1991,Boy,Chad,426
1991,Boy,Chadd,10
1991,Boy,Chadi,6
1991,Boy,Chadwick,26
1991,Boy,Chaim,9
1991,Boy,Chance,49
1991,Boy,Chandler,15
1991,Boy,Charles,772
1991,Boy,Charles-Alexandre,14
1991,Boy,Charles-Andre,18
1991,Boy,Charles-Antoine,38
1991,Boy,Charles-David,8
1991,Boy,Charles-Eric,14
1991,Boy,Charles-Etienne,25
1991,Boy,Charles-Olivier,31
1991,Boy,Charles-William,5
1991,Boy,Charley,7
1991,Boy,Charlie,46
1991,Boy,Chas,5
1991,Boy,Chase,172
1991,Boy,Chester,7
1991,Boy,Chetan,5
1991,Boy,Chevy,9
1991,Boy,Cheyenne,8
1991,Boy,Chi,16
1991,Boy,Chris,37
1991,Boy,Christian,550
1991,Boy,Christien,5
1991,Boy,Christoph,5
1991,Boy,Christophe,99
1991,Boy,Christopher,3438
1991,Boy,Christos,7
1991,Boy,Chun,14
1991,Boy,Cian,6
1991,Boy,Ciaran,5
1991,Boy,Clair,6
1991,Boy,Clarence,34
1991,Boy,Clark,24
1991,Boy,Clarke,18
1991,Boy,Claude,55
1991,Boy,Claudio,14
1991,Boy,Clay,18
1991,Boy,Clayton,200
1991,Boy,Clement,26
1991,Boy,Clifford,40
1991,Boy,Clifton,10
1991,Boy,Clint,32
1991,Boy,Clinton,89
1991,Boy,Clive,6
1991,Boy,Clyde,9
1991,Boy,Coady,21
1991,Boy,Coby,7
1991,Boy,Codey,21
1991,Boy,Codi,20
1991,Boy,Codie,11
1991,Boy,Cody,1472
1991,Boy,Cohen,5
1991,Boy,Colby,126
1991,Boy,Cole,368
1991,Boy,Coleman,19
1991,Boy,Colin,665
1991,Boy,Collin,87
